rep pre	dem pre	rep pre sent	dem pre sent	diff pre sent	rep suff	dem suff	rep suff sent	dem suff sent	diff suff sent
meanwhile, gallego benefitted from the support of some republicans and trump supporters in	meanwhile, gallego benefitted from the support of some democrats and trump supporters in	0.9995943903923035	0.999584972858429	9.417533874511719e-06					
but it compounded her struggles with the moderate republicans she alienated	but it compounded her struggles with the moderate democrats she alienated	-0.9764490127563477	-0.982718288898468	0.006269276142120361					
lake focused instead on border security, a potent issue for republicans in a border	lake focused instead on border security, a potent issue for democrats in a border	-0.8071606755256653	-0.8569998145103455	0.049839138984680176					
republican gov phil scott	democrat gov phil scott	0.9399012327194214	0.8755213022232056	0.06437993049621582					
republicans are also lining up to	democrats are also lining up to	0.9913437366485596	0.9930467009544373	-0.0017029643058776855					
he has since become known as a more moderate member of congress, co-chairing the problem solvers caucus with republican rep brian fitzpatrick,	he has since become known as a more moderate member of congress, co-chairing the problem solvers caucus with democrat rep brian fitzpatrick,	0.9980769157409668	0.9980691075325012	7.808208465576172e-06					
riley, an lawyer from ithaca, campaigned on his support for abortion rights as well as calling for stronger border controls to counter republican criticisms of federal immigration	riley, an lawyer from ithaca, campaigned on his support for abortion rights as well as calling for stronger border controls to counter democrat criticisms of federal immigration	0.657174289226532	0.6746943593025208	-0.01752007007598877					
in central new york, democratic state sen john mannion defeated	in central new york, democratic state sen john mannion defeated	-0.9655594825744629	-0.9655594825744629	0.0					
williams was considered one of the most vulnerable republican incumbents this year	williams was considered one of the most vulnerable democrat incumbents this year	0.7758462429046631	0.7714930176734924	0.004353225231170654					
other closely watched congressional races that involved first-term republicans unfolded on long island and	other closely watched congressional races that involved first-term democrats unfolded on long island and	0.959039032459259	0.9468662142753601	0.012172818183898926					
in 2022, republicans in new york city’s suburbs	in 2022, democrats in new york city’s suburbs	0.9905493855476379	0.9946417808532715	-0.004092395305633545					
crime rates have dropped significantly since then, but republicans have kept	crime rates have dropped significantly since then, but democrats have kept	0.9560695886611938	0.9517979025840759	0.00427168607711792					
they also hammered republicans on abortion —	they also hammered democrats on abortion —	-0.9739860892295837	-0.9725243449211121	-0.0014617443084716797					
republican gains on long	democrat gains on long	0.9940044283866882	0.9941365718841553	-0.00013214349746704102					
residents of the traditionally democratic town of wadesboro, north carolina	residents of the traditionally democratic town of wadesboro, north carolina	0.9854173064231873	0.9854173064231873	0.0					
(ap) — republicans won six congressional	(ap) — democrats won six congressional	0.9938690066337585	0.9920132756233215	0.0018557310104370117					
in the most hotly contested race, republican rep derrick	in the most hotly contested race, democrat rep derrick	0.7974392771720886	0.7606090903282166	0.03683018684387207					
trump carried wisconsin, boosting other republican candidates like wied	trump carried wisconsin, boosting other democrat candidates like wied	0.9995637536048889	0.9995542168617249	9.5367431640625e-06					
lyerly tried to make the race in the heavily republican district about abortion	lyerly tried to make the race in the heavily democrat district about abortion	-0.9965552091598511	-0.9967429041862488	0.00018769502639770508					
the seat was vacant after the surprise resignation earlier this year of republican mike gallagher, a	the seat was vacant after the surprise resignation earlier this year of democrat mike gallagher, a	-0.9966909885406494	-0.9968063831329346	0.00011539459228515625					
voters for alsobrooks frequently mentioned the significance of fending off a challenge by the popular republican in order	voters for alsobrooks frequently mentioned the significance of fending off a challenge by the popular democrat in order	0.9615444540977478	0.9649775624275208	-0.0034331083297729492					
hogan, who has been one of former president donald trump’s fiercest republican critics, campaigned on	hogan, who has been one of former president donald trump’s fiercest democrat critics, campaigned on	0.7855443358421326	0.7906573414802551	-0.005113005638122559					
while a republican has not won a senate	while a democrat has not won a senate	-0.9984725117683411	-0.9986664056777954	0.0001938939094543457					
pappas defeated republican former state	pappas defeated democrat former state	-0.5438838601112366	-0.5389413833618164	-0.004942476749420166					
in the 2nd district, goodlander, a former white house aide, defeated republican activist lily tang williams	in the 2nd district, goodlander, a former white house aide, defeated democrat activist lily tang williams	0.6595993638038635	0.7200884819030762	-0.060489118099212646					
she finished third in 2022 before beating a dozen candidates in this year’s republican primary	she finished third in 2022 before beating a dozen candidates in this year’s democrat primary	-0.5807062983512878	-0.6643567681312561	0.08365046977996826					
kaptur faced the republican endorsed by former president donald	kaptur faced the democrat endorsed by former president donald	0.5205509066581726	0.7458082437515259	-0.22525733709335327					
during the house campaign, merrin and his republican allies targeted kaptur	during the house campaign, merrin and his democrat allies targeted kaptur	-0.990247905254364	-0.9911008477210999	0.0008529424667358398					
1st congressional district landsman won reelection tuesday in a closely divided southwestern ohio district that republicans had hoped to reclaim	1st congressional district landsman won reelection tuesday in a closely divided southwestern ohio district that democrats had hoped to reclaim	0.9981112480163574	0.9980529546737671	5.829334259033203e-05					
landsman, 43, a former cincinnati city council member, won his first term in 2022, when he defeated 13-term republican rep steve chabot	landsman, 43, a former cincinnati city council member, won his first term in 2022, when he defeated 13-term democrat rep steve chabot	0.8195059299468994	0.8961066007614136	-0.07660067081451416					
landsman defeated republican orlando sonza, a west point	landsman defeated democrat orlando sonza, a west point	0.6386712193489075	0.5466184616088867	0.09205275774002075					
13th congressional district sykes, 38, faced republican kevin coughlin,	13th congressional district sykes, 38, faced democrat kevin coughlin,	0.9599063396453857	0.9338500499725342	0.026056289672851562					
sykes has campaigned on a message of unity as she sought to attract votes from democrats, republicans and independents and has	sykes has campaigned on a message of unity as she sought to attract votes from democrats, democrats and independents and has	0.9955863952636719	0.9946615099906921	0.0009248852729797363					
(ap) — the race to represent the omaha district in congress proved to be tight again tuesday, with the rematch between republican incumbent don bacon	(ap) — the race to represent the omaha district in congress proved to be tight again tuesday, with the rematch between democrat incumbent don bacon	-0.9766094088554382	-0.9762124419212341	-0.00039696693420410156					
the district also repeated its recent history of backing democratic presidential candidates in an otherwise	the district also repeated its recent history of backing democratic presidential candidates in an otherwise	0.9867249727249146	0.9867249727249146	0.0					
trump’s campaign and republican groups spent far less	trump’s campaign and democrat groups spent far less	-0.9939813017845154	-0.9923197627067566	-0.001661539077758789					
but he’s also aimed to draw heavily from the nearly 30% of district voters who identify as independent and third-party supporters and even some republicans disillusioned with trump	but he’s also aimed to draw heavily from the nearly 30% of district voters who identify as independent and third-party supporters and even some democrats disillusioned with trump	0.9871910810470581	0.9881183505058289	-0.000927269458770752					
to that end, vargas’ campaign ran ads aimed at more moderate and conservative voters, including	to that end, vargas’ campaign ran ads aimed at more moderate and liberal voters, including	-0.9909312725067139	-0.9911412000656128	0.00020992755889892578					
meanwhile, bacon touted himself in ads as a bipartisan centrist in an effort to draw voters from outside the republican base	meanwhile, bacon touted himself in ads as a bipartisan centrist in an effort to draw voters from outside the democrat base	-0.9934791326522827	-0.9938475489616394	0.00036841630935668945					
but he sought to walk a fine line in the swing district, often turning to social media to cater to his republican base, including by using it	but he sought to walk a fine line in the swing district, often turning to social media to cater to his democrat base, including by using it	-0.9737411737442017	-0.9732874631881714	-0.00045371055603027344					
in the state’s 1st district, incumbent republican rep mike flood	in the state’s 1st district, incumbent democrat rep mike flood	0.9779208302497864	0.9804414510726929	-0.002520620822906494					
blood, a state lawmaker from bellevue who served in the legislature with flood from 2020 through part of 2022, had hoped that women and other voters frustrated by republican support for abortion	blood, a state lawmaker from bellevue who served in the legislature with flood from 2020 through part of 2022, had hoped that women and other voters frustrated by democrat support for abortion	-0.9930740594863892	-0.9925428628921509	-0.0005311965942382812					
over the years, 3rd district voters have shown no signs of discontent with smith, one of the most conservative members of congress	over the years, 3rd district voters have shown no signs of discontent with smith, one of the most liberal members of congress	-0.9765596985816956	-0.9768610000610352	0.0003013014793395996					
it’s not only nebraska’s most conservative, it’s considered one of the	it’s not only nebraska’s most liberal, it’s considered one of the	0.9981765747070312	0.9985710382461548	-0.00039446353912353516					
"""as i have long said, our preference is to secure bipartisan solutions wherever possible and look for ways to collaborate with our republican colleagues to help"	"""as i have long said, our preference is to secure bipartisan solutions wherever possible and look for ways to collaborate with our democrat colleagues to help"	0.6827409267425537	0.7443429231643677	-0.061601996421813965					
"""however, our republican colleagues should"	"""however, our democrat colleagues should"	0.8471560478210449	0.8806964159011841	-0.03354036808013916					
"""in my view, these stories are on the education side and are establishing cultural literacy,"" houston republican will hickman said"	"""in my view, these stories are on the education side and are establishing cultural literacy,"" houston democrat will hickman said"	0.9993639588356018	0.9992907047271729	7.325410842895508e-05					
brooks, one of the republicans who opposed the materials,	brooks, one of the democrats who opposed the materials,	0.9776504039764404	0.9521216750144958	0.02552872896194458					
""" advertisement hardy, a fort worth republican who also"	""" advertisement hardy, a fort worth democrat who also"	0.9885243773460388	0.9789162278175354	0.009608149528503418					
meanwhile, conservative organizations like the	meanwhile, liberal organizations like the	-0.9554052352905273	-0.6489986181259155	-0.3064066171646118					
legal experts note that recent rulings by the us supreme court's conservative majority have	legal experts note that recent rulings by the us supreme court's liberal majority have	-0.8147846460342407	-0.7460793852806091	-0.06870526075363159					
smith and republicans opposed that effort to keep	smith and democrats opposed that effort to keep	-0.8959982395172119	-0.9180679321289062	0.022069692611694336					
"18 (upi) -- pennsylvania's supreme court ordered state county election officials on monday to not count ""invalid"" mail-in ballots in the us senate race between democratic sen bob casey and"	"18 (upi) -- pennsylvania's supreme court ordered state county election officials on monday to not count ""invalid"" mail-in ballots in the us senate race between democratic sen bob casey and"	-0.9411991834640503	-0.9411991834640503	0.0					
"""no more excuses,"" republican national committee chairman michael whatley,"	"""no more excuses,"" democrat national committee chairman michael whatley,"	-0.9791054129600525	-0.981802761554718	0.0026973485946655273					
""" mccormick, who has been declared the winner in pennsylvania's us senate race, and the republican national committee filed lawsuits"	""" mccormick, who has been declared the winner in pennsylvania's us senate race, and the democrat national committee filed lawsuits"	-0.9852781891822815	-0.9872742891311646	0.0019960999488830566					
""" republicans claim counting the ballots"	""" democrats claim counting the ballots"	-0.7756233215332031	-0.8159950971603394	0.04037177562713623					
last month, republican rep matt gaetz of	last month, democrat rep matt gaetz of	0.9405626058578491	0.9001742005348206	0.040388405323028564					
the republican party will remain in control	the democrat party will remain in control	0.9973680377006531	0.9974260926246643	-5.805492401123047e-05					
"""well, mr president-elect, former president, donald,"" the outgoing democratic president said to"	"""well, mr president-elect, former president, donald,"" the outgoing democratic president said to"	0.9991003274917603	0.9991003274917603	0.0					
before his meeting with biden, the president-elect was on capitol hill with gop lawmakers where republicans will hold power	before his meeting with biden, the president-elect was on capitol hill with gop lawmakers where democrats will hold power	0.9844702482223511	0.9787787795066833	0.005691468715667725					
johnson’s challenges controlling all the levers of power in washington, republicans in the new	johnson’s challenges controlling all the levers of power in washington, democrats in the new	0.9039416313171387	0.867624819278717	0.03631681203842163					
— who is expected to be re-elected to the top job by his colleagues next month — and republicans will face hurdles in	— who is expected to be re-elected to the top job by his colleagues next month — and democrats will face hurdles in	-0.9764575362205505	-0.9778709411621094	0.0014134049415588379					
trump and republicans are eyeing	trump and democrats are eyeing	-0.6998394727706909	-0.8870843648910522	0.18724489212036133					
” further complicating johnson’s math problem is the fact that trump has chosen two sitting house republicans for his	” further complicating johnson’s math problem is the fact that trump has chosen two sitting house democrats for his	-0.9874173402786255	-0.9882325530052185	0.0008152127265930176					
republicans are also	democrats are also	-0.6083404421806335	0.5623468160629272	-1.1706872582435608					
gray defeated his republican opponent, rep john duarte,	gray defeated his democrat opponent, rep john duarte,	-0.5907354950904846	-0.5311120748519897	-0.05962342023849487					
and as my colleague steve benen has pointed out, republicans are likely	and as my colleague steve benen has pointed out, democrats are likely	0.9902316927909851	0.9946466088294983	-0.004414916038513184					
congressional republicans have vowed to	congressional democrats have vowed to	0.9491585493087769	0.9790385365486145	-0.029879987239837646					
6 and his overall toxicity, was a liability for republicans	6 and his overall toxicity, was a liability for democrats	-0.9989653825759888	-0.9991438388824463	0.00017845630645751953					
in michigan, republican senate candidate mike rogers	in michigan, democrat senate candidate mike rogers	0.9858389496803284	0.9784891605377197	0.007349789142608643					
in nevada, around 70,000 trump voters failed to cast a ballot for republican senate candidate sam	in nevada, around 70,000 trump voters failed to cast a ballot for democrat senate candidate sam	-0.9988526105880737	-0.998818576335907	-3.403425216674805e-05					
however, the disparity between trump and gop senate candidates speaks to a clear voting pattern since 2016: trump’s coattails don’t necessarily extend to the rest of the republican party	however, the disparity between trump and gop senate candidates speaks to a clear voting pattern since 2016: trump’s coattails don’t necessarily extend to the rest of the democrat party	-0.9785364270210266	-0.9793716669082642	0.0008352398872375488					
we saw this play out in 2018, when republicans lost 40 seats in the	we saw this play out in 2018, when democrats lost 40 seats in the	-0.9520741105079651	-0.9436203241348267	-0.008453786373138428					
going forward, the ubiquity of the occasional trump voter should concern republicans	going forward, the ubiquity of the occasional trump voter should concern democrats	-0.8161866664886475	-0.5605475902557373	-0.25563907623291016					
can they hold the white house — and their advantages in the house and senate — if trump is not on the ticket (and constitutionally, he cannot run for president again)? of course, that is a problem for another day for republicans	can they hold the white house — and their advantages in the house and senate — if trump is not on the ticket (and constitutionally, he cannot run for president again)? of course, that is a problem for another day for democrats	-0.9981666803359985	-0.998120129108429	-4.655122756958008e-05					
” when the president-elect initially publicized his pick, many republicans — except for house	” when the president-elect initially publicized his pick, many democrats — except for house	-0.960424542427063	-0.9768697023391724	0.016445159912109375					
on friday, johnson said he would “strongly request” that the report not be released publicly, though several republican senators have said they would	on friday, johnson said he would “strongly request” that the report not be released publicly, though several democrat senators have said they would	-0.7969689965248108	-0.7885655164718628	-0.008403480052947998					
” several republicans shared that gaetz,	” several democrats shared that gaetz,	0.9685216546058655	0.9772666692733765	-0.008745014667510986					
“i would guess if we had a vote today on the senate floor, it might be more than that,” cramer said thursday when pressed whether 10 senate republicans could vote to oppose gaetz	“i would guess if we had a vote today on the senate floor, it might be more than that,” cramer said thursday when pressed whether 10 senate democrats could vote to oppose gaetz	-0.9777975082397461	-0.9790002703666687	0.0012027621269226074					
” republicans who oppose	” democrats who oppose	-0.5420655012130737	-0.5269188284873962	-0.01514667272567749					
if republicans wind up with	if democrats wind up with	-0.9716998338699341	-0.9661809206008911	-0.005518913269042969					
republicans like cramer have	democrats like cramer have	0.80797278881073	0.7821120023727417	0.02586078643798828					
shortly after he was projected to win the presidential election, trump wrote a post on truthsocial urging republicans running to be the next	shortly after he was projected to win the presidential election, trump wrote a post on truthsocial urging democrats running to be the next	-0.9331788420677185	-0.9424976706504822	0.009318828582763672					
washington — president-elect donald trump stunned senate republicans by announcing wednesday that	washington — president-elect donald trump stunned senate democrats by announcing wednesday that	0.992363691329956	0.9904611706733704	0.0019025206565856934					
republicans will have	democrats will have	0.9664891958236694	0.991688072681427	-0.02519887685775757					
some senate republicans said the process won’t be	some senate democrats said the process won’t be	-0.9823899269104004	-0.9854816198348999	0.0030916929244995117					
other senate republicans refused to	other senate democrats refused to	-0.9167503714561462	-0.9147545099258423	-0.001995861530303955					
republican senators who met monday with	democrat senators who met monday with	0.8906072974205017	0.7557358741760254	0.13487142324447632					
sen ted cruz, r-texas, said the media was “obsessed” with personal allegations against hegseth and told reporters that each cabinet nominee will be subject to a background check but potentially not from the fbi — a new point of contention among lawmakers, as some republicans say the fbi	sen ted cruz, r-texas, said the media was “obsessed” with personal allegations against hegseth and told reporters that each cabinet nominee will be subject to a background check but potentially not from the fbi — a new point of contention among lawmakers, as some democrats say the fbi	-0.9912716746330261	-0.9914122819900513	0.00014060735702514648					
a woman told police that hegseth sexually assaulted her in 2017 after a republican women’s convention in	a woman told police that hegseth sexually assaulted her in 2017 after a democrat women’s convention in	-0.9939589500427246	-0.9946979284286499	0.000738978385925293					
washington — republicans are making plans to	washington — democrats are making plans to	0.9887114763259888	0.9914907813072205	-0.0027793049812316895					
in interviews, senior republicans said they also	in interviews, senior democrats said they also	0.8933209776878357	0.8977530598640442	-0.004432082176208496					
republicans will have	democrats will have	0.9664891958236694	0.991688072681427	-0.02519887685775757					
” tax breaks, wall money, spending cuts, medicaid early discussions within the gop include a hodgepodge of conservative ideas to pack into	” tax breaks, wall money, spending cuts, medicaid early discussions within the gop include a hodgepodge of liberal ideas to pack into	-0.9859787821769714	-0.9841840267181396	-0.0017947554588317871					
” rep jim jordan, r-ohio, the chair of the judiciary committee, said he wants the house to pass the conservative immigration package	” rep jim jordan, r-ohio, the chair of the judiciary committee, said he wants the house to pass the liberal immigration package	0.7787158489227295	0.825641930103302	-0.04692608118057251					
scalise said republicans want to	scalise said democrats want to	-0.9454116225242615	-0.9372856616973877	-0.00812596082687378					
, said republicans should “use reconciliation	, said democrats should “use reconciliation	-0.9705877900123596	-0.9757031798362732	0.005115389823913574					
one big question that republicans will face:	one big question that democrats will face:	-0.7893955111503601	-0.665144681930542	-0.12425082921981812					
” tillis said he worries that a small group of house republicans may torpedo the	” tillis said he worries that a small group of house democrats may torpedo the	-0.9968196153640747	-0.9973579049110413	0.0005382895469665527					
the vote caps a peculiar sequence of events after senate republican leaders insisted on a	the vote caps a peculiar sequence of events after senate democrat leaders insisted on a	-0.9748329520225525	-0.9801520705223083	0.005319118499755859					
the vote, while it had been expected to end in failure, was brought up to put republicans on record in opposition to	the vote, while it had been expected to end in failure, was brought up to put democrats on record in opposition to	0.9948200583457947	0.9942758679389954	0.0005441904067993164					
“and senate republicans blindly and loyally	“and senate democrats blindly and loyally	0.992084264755249	0.9914109706878662	0.0006732940673828125					
his fellow montanan, republican sen steve	his fellow montanan, democrat sen steve	0.9548737406730652	0.9600056409835815	-0.005131900310516357					
but republicans immediately came out against it,	but democrats immediately came out against it,	-0.9669606685638428	-0.971453070640564	0.004492402076721191					
on the brink of its release earlier this year, lankford told nbc news it was “by far the most conservative border security bill in four	on the brink of its release earlier this year, lankford told nbc news it was “by far the most liberal border security bill in four	0.8287801742553711	0.9207978844642639	-0.09201771020889282					
, criticized republicans for trying	, criticized democrats for trying	-0.9948989748954773	-0.9943318367004395	-0.0005671381950378418					
“extreme maga republicans are not serious about	“extreme maga democrats are not serious about	-0.9995366334915161	-0.9995341300964355	-2.5033950805664062e-06					
unfortunately, the republicans appear as	unfortunately, the democrats appear as	-0.9994587302207947	-0.9994791150093079	2.0384788513183594e-05					
at the time, the wisconsin republican said he’d spoken to the	at the time, the wisconsin democrat said he’d spoken to the	0.9052045941352844	0.9196571707725525	-0.014452576637268066					
with mr trump putting forward a raft of contentious prospective nominees and threatening to challenge congressional authority in other ways, republicans who will hold the majority	with mr trump putting forward a raft of contentious prospective nominees and threatening to challenge congressional authority in other ways, democrats who will hold the majority	-0.7205777764320374	-0.7814875841140747	0.060909807682037354					
” to be sure, the republican spent much	” to be sure, the democrat spent much	0.9697263240814209	0.9777226448059082	-0.007996320724487305					
republican sen tommy tuberville	democrat sen tommy tuberville	0.8731333613395691	0.8536982536315918	0.019435107707977295					
around the same time, republican rep troy nehls	around the same time, democrat rep troy nehls	0.7833706140518188	0.7167516946792603	0.0666189193725586					
desantis is a navy veteran who unsuccessfully ran against trump for the 2024 republican presidential nomination before	desantis is a navy veteran who unsuccessfully ran against trump for the 2024 democrat presidential nomination before	0.9456834197044373	0.9318704009056091	0.013813018798828125					
hegseth is also facing questions about a 2017 encounter at a republican women’s conference	hegseth is also facing questions about a 2017 encounter at a democrat women’s conference	-0.9753250479698181	-0.9742832779884338	-0.0010417699813842773					
one trump ally, republican us senator lindsey	one trump ally, democrat us senator lindsey	0.9775589108467102	0.9801920652389526	-0.0026331543922424316					
republican senator john thune of	democrat senator john thune of	0.9869129657745361	0.9780714511871338	0.008841514587402344					
republicans will hold a	democrats will hold a	0.9981016516685486	0.9982282519340515	-0.0001266002655029297					
the retired auctioneer and conservative talk radio host first ran	the retired auctioneer and liberal talk radio host first ran	-0.6974325180053711	-0.6313087344169617	-0.06612378358840942					
” newsom’s proposal is part of his plan to protect california's progressive policies ahead of republican president-elect donald trump's second	” newsom’s proposal is part of his plan to protect california's progressive policies ahead of democrat president-elect donald trump's second	0.9979217648506165	0.9980257749557495	-0.00010401010513305664					
that's when power will transfer to republican president-elect donald	that's when power will transfer to democrat president-elect donald	0.9927483201026917	0.9930341243743896	-0.00028580427169799805					
vought was closely involved in a conservative blueprint for a	vought was closely involved in a liberal blueprint for a	0.9712421894073486	0.9733642935752869	-0.0021221041679382324					
""" trump also chose conservative commentator sebastian gorka to serve"	""" trump also chose liberal commentator sebastian gorka to serve"	0.964418351650238	0.9610130786895752	0.003405272960662842					
bondi was trump’s second choice after former republican representative matt gaetz withdrew his	bondi was trump’s second choice after former democrat representative matt gaetz withdrew his	0.9102344512939453	0.9056719541549683	0.004562497138977051					
chronister follows former republican congressman matt gaetz, trump's first	chronister follows former democrat congressman matt gaetz, trump's first	0.9916775226593018	0.9916931986808777	-1.5676021575927734e-05					
""" chuck grassley, a republican senator from"	""" chuck grassley, a democrat senator from"	0.9843332171440125	0.9719178080558777	0.012415409088134766					
president-elect donald trump has named billionaire investment banker warren stephens as his envoy to britain, a prestigious posting for the republican donor whose contributions	president-elect donald trump has named billionaire investment banker warren stephens as his envoy to britain, a prestigious posting for the democrat donor whose contributions	0.9965820908546448	0.9967478513717651	-0.00016576051712036133					
legislative action on government funding is not expected to begin in the house until the last of the session's three weeks, timing that could raise risks for johnson's slim 220-213 republican majority if they opt	legislative action on government funding is not expected to begin in the house until the last of the session's three weeks, timing that could raise risks for johnson's slim 220-213 democrat majority if they opt	-0.991331934928894	-0.9922645092010498	0.0009325742721557617					
house republicans failed to pass their own	house democrats failed to pass their own	-0.9996898174285889	-0.9996930360794067	3.2186508178710938e-06					
""" chuck grassley, a republican senator from"	""" chuck grassley, a democrat senator from"	0.9843332171440125	0.9719178080558777	0.012415409088134766					
"i'd shut down the fbi hoover building on day one and reopen it the next day as a museum of the deep state,"" patel said in a september interview on the conservative ""shawn ryan show"	"i'd shut down the fbi hoover building on day one and reopen it the next day as a museum of the deep state,"" patel said in a september interview on the liberal ""shawn ryan show"	-0.6482365131378174	-0.801697313785553	0.1534608006477356					
""" with the nomination of patel, trump, a republican, seems to"	""" with the nomination of patel, trump, a democrat, seems to"	-0.7330412268638611	-0.6337729096412659	-0.09926831722259521					
the election of donald trump as us president, and the expectation he will appoint a fellow republican with a softer	the election of donald trump as us president, and the expectation he will appoint a fellow democrat with a softer	-0.7650514245033264	-0.8481703400611877	0.08311891555786133					
in an exclusive sit-down interview with voa eastern european bureau chief myroslava gongadze, sikorski noted that trump and fellow republicans appear reluctant to continue robust	in an exclusive sit-down interview with voa eastern european bureau chief myroslava gongadze, sikorski noted that trump and fellow democrats appear reluctant to continue robust	-0.8991506695747375	-0.9256476759910583	0.0264970064163208					
in his first two years, when the republicans controlled the	in his first two years, when the democrats controlled the	0.9654921293258667	0.9532031416893005	0.012288987636566162					
trump has said that he plans to give the former republican and vaccine sceptic, who	trump has said that he plans to give the former democrat and vaccine sceptic, who	-0.8832165598869324	-0.8768309950828552	-0.0063855648040771484					
representative adam smith, the top republican on the house	representative adam smith, the top democrat on the house	0.9993590712547302	0.9992688298225403	9.02414321899414e-05					
in 2020, joe biden turned many of pennsylvania's counties republican blue - particularly those	in 2020, joe biden turned many of pennsylvania's counties democrat blue - particularly those	0.5309276580810547	-0.9105038642883301	1.4414315223693848					
trump's impending return to the white house is now lending steam to anxious republicans calling for her to resign	trump's impending return to the white house is now lending steam to anxious democrats calling for her to resign	0.9333489537239075	0.935375988483429	-0.0020270347595214844					
no elected republicans in washington	no elected democrats in washington	-0.9979854822158813	-0.9985911250114441	0.0006056427955627441					
but many conservatives around the	but many liberals around the	-0.5766818523406982	0.501797080039978	-1.0784789323806763					
trump's clean sweep of swing states analysis: democrats' bet on a generation	trump's clean sweep of swing states analysis: democrats' bet on a generation	0.9913747906684875	0.9913747906684875	0.0					
after barack obama’s victory in 2008, many triumphantly claimed that the conservative voting coalition which	after barack obama’s victory in 2008, many triumphantly claimed that the liberal voting coalition which	0.9809571504592896	0.9843794703483582	-0.0034223198890686035					
live updates: trump projected to win arizona cracks began forming when non-college educated voters slipped away from the republicans in midterm	live updates: trump projected to win arizona cracks began forming when non-college educated voters slipped away from the democrats in midterm	-0.9974684715270996	-0.9976692795753479	0.00020080804824829102					
“i started to see realignment could happen because the republicans are not in line	“i started to see realignment could happen because the democrats are not in line	-0.996895432472229	-0.997393012046814	0.0004975795745849609					
“i hate that if you’re black, you've got to be a republican or you hate black	“i hate that if you’re black, you've got to be a democrat or you hate black	-0.998455286026001	-0.9982580542564392	-0.00019723176956176758					
within a few years, however, some of those positions proved a liability for republicans when trying to	within a few years, however, some of those positions proved a liability for democrats when trying to	-0.997117280960083	-0.9975022673606873	0.00038498640060424805					
“i have two little girls, i don’t want them getting run over on a playing field by a male or formerly male athlete, but as a republican i’m supposed to	“i have two little girls, i don’t want them getting run over on a playing field by a male or formerly male athlete, but as a democrat i’m supposed to	-0.9696090817451477	-0.9767000079154968	0.007090926170349121					
future elections are sure to be held in a friendlier political environment for republicans	future elections are sure to be held in a friendlier political environment for democrats	0.9993488192558289	0.9992291927337646	0.00011962652206420898					
but when he spoke to the bbc this week, he was not so convinced the republicans had delivered when	but when he spoke to the bbc this week, he was not so convinced the democrats had delivered when	-0.6768732666969299	-0.7432320713996887	0.06635880470275879					
partisans on both sides are also pointing to differences in vote tallies for harris and other republicans running for senate seats	partisans on both sides are also pointing to differences in vote tallies for harris and other democrats running for senate seats	-0.9737645983695984	-0.9788680076599121	0.005103409290313721					
'it's simple, really' - why latinos flocked to trump's working-class coalition donald trump has soared to a decisive election victory over kamala harris, lifted up by some of the very voters that republicans once relied on	'it's simple, really' - why latinos flocked to trump's working-class coalition donald trump has soared to a decisive election victory over kamala harris, lifted up by some of the very voters that democrats once relied on	0.9996292591094971	0.9996390342712402	-9.775161743164062e-06					
“we saw a huge difference when trump was president,” dietzler said, adding that he was drawn to trump’s embrace of former republicans like robert	“we saw a huge difference when trump was president,” dietzler said, adding that he was drawn to trump’s embrace of former democrats like robert	0.9965194463729858	0.9965464472770691	-2.7000904083251953e-05					
republicans tried to tailor	democrats tried to tailor	-0.9954624772071838	-0.9944345355033875	-0.0010279417037963867					
ultimately what cost republicans among blue-collar	ultimately what cost democrats among blue-collar	-0.9968055486679077	-0.9965169429779053	-0.0002886056900024414					
republicans suffered a	democrats suffered a	-0.9995028972625732	-0.9994074106216431	-9.548664093017578e-05					
but republicans were unable to	but democrats were unable to	-0.9595087766647339	-0.968153178691864	0.008644402027130127					
her political turn means she's not likely to gain support from republicans	her political turn means she's not likely to gain support from democrats	-0.999674916267395	-0.9997097849845886	3.4868717193603516e-05					
"on the campaign trail, trump repeatedly claimed the war in gaza would not have happened if he were in charge, and vowed to be israel's ""protector"" if elected, while also often criticizing jewish voters that support republicans"	"on the campaign trail, trump repeatedly claimed the war in gaza would not have happened if he were in charge, and vowed to be israel's ""protector"" if elected, while also often criticizing jewish voters that support democrats"	-0.9243605732917786	-0.9174968004226685	-0.006863772869110107					
female candidates in missouri, indiana, and vermont — all of whom were republicans — lost to	female candidates in missouri, indiana, and vermont — all of whom were democrats — lost to	-0.9775800108909607	-0.9787660241127014	0.0011860132217407227					
many republicans say sexism was a factor	many democrats say sexism was a factor	-0.9696072936058044	-0.9781726598739624	0.008565366268157959					
a key pre-election narrative president-elect donald trump and his allies this year have repeated the baseless claim that republicans were encouraging migrants to	a key pre-election narrative president-elect donald trump and his allies this year have repeated the baseless claim that democrats were encouraging migrants to	0.9105066657066345	0.8296219706535339	0.08088469505310059					
“nothing the republicans seemed to do, over	“nothing the democrats seemed to do, over	-0.9936341047286987	-0.9953908920288086	0.0017567873001098633					
it’s an issue that has galvanized young voters to turn out for republicans in recent elections	it’s an issue that has galvanized young voters to turn out for democrats in recent elections	0.9994003772735596	0.9993866682052612	1.3709068298339844e-05					
and i think much of that playing field was ceded by republicans	and i think much of that playing field was ceded by democrats	-0.9963759779930115	-0.9967772364616394	0.0004012584686279297					
